timestamp,file,line,resp,mse,anomaly_type,suggested_fix
2025-11-23T12:00:58,module2.py,67,58.2,68596.70426974424,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:58 file=module2.py:67 resp=58.2 msg='OK'
2025-11-23T12:00:59,module1.py,68,52.1,68600.47952976845,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:59 file=module1.py:68 resp=52.1 msg='OK'
2025-11-23T12:01:00,module2.py,69,57.9,68635.07834010593,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:01:00 file=module2.py:69 resp=57.9 msg='OK'
2025-11-24T12:10:04,moduleC.py,104,220.3,72174.85932704159,DB ISSUE,Inspect DB performance / queries / connections.,Database related
2025-11-24T12:10:05,moduleC.py,105,340.1,81100.61872887892,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:05 file=moduleC.py:105 resp=340.1 msg='CACHE MISS'
2025-11-24T12:10:01,moduleA.py,101,85.4,81448.30386059663,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,81840.51353285693,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,82492.30600472885,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-24T12:10:01,moduleA.py,101,85.4,82784.72292413692,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,83216.77566105532,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,83911.14344602349,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-23T12:00:50,module2.py,59,52.3,68545.4420285896,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:50 file=module2.py:59 resp=52.3 msg='OK'
2025-11-23T12:00:51,module1.py,60,57.1,68576.52364587062,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:51 file=module1.py:60 resp=57.1 msg='OK'
2025-11-23T12:00:52,module2.py,61,55.3,68611.4867042268,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:52 file=module2.py:61 resp=55.3 msg='OK'
2025-11-23T12:00:53,module1.py,62,58.6,68667.73898829814,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:53 file=module1.py:62 resp=58.6 msg='OK'
2025-11-23T12:00:54,module2.py,63,51.9,68682.94281088146,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:54 file=module2.py:63 resp=51.9 msg='OK'
2025-11-23T12:00:55,module1.py,64,49.3,68636.47305574748,ANOMALY,Investigate (no clear reason).,2025-11-23T12:00:55 file=module1.py:64 resp=49.3 msg='OK'
2025-11-23T12:00:56,module2.py,65,53.6,68629.66018014813,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:56 file=module2.py:65 resp=53.6 msg='OK'
2025-11-23T12:00:57,module1.py,66,55.8,68611.56696534497,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:57 file=module1.py:66 resp=55.8 msg='OK'
2025-11-23T12:00:58,module2.py,67,58.2,68596.70426974424,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:58 file=module2.py:67 resp=58.2 msg='OK'
2025-11-23T12:00:59,module1.py,68,52.1,68600.47952976845,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:59 file=module1.py:68 resp=52.1 msg='OK'
2025-11-23T12:01:00,module2.py,69,57.9,68635.07834010593,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:01:00 file=module2.py:69 resp=57.9 msg='OK'
2025-11-24T12:10:04,moduleC.py,104,220.3,72174.85932704159,DB ISSUE,Inspect DB performance / queries / connections.,Database related
2025-11-24T12:10:05,moduleC.py,105,340.1,81100.61872887892,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:05 file=moduleC.py:105 resp=340.1 msg='CACHE MISS'
2025-11-24T12:10:01,moduleA.py,101,85.4,81448.30386059663,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,81840.51353285693,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,82492.30600472885,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-24T12:10:01,moduleA.py,101,85.4,82784.72292413692,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,83216.77566105532,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,83911.14344602349,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-23T12:00:45,module1.py,54,53.2,83922.9473164909,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:45 file=module1.py:54 resp=53.2 msg='OK'
2025-11-23T12:00:46,module2.py,55,52.7,83956.78058405255,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:46 file=module2.py:55 resp=52.7 msg='OK'
2025-11-23T12:00:47,module1.py,56,50.9,83636.54643495001,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:47 file=module1.py:56 resp=50.9 msg='OK'
2025-11-23T12:00:48,module2.py,57,59.4,83290.36009079436,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:48 file=module2.py:57 resp=59.4 msg='OK'
2025-11-23T12:00:49,module1.py,58,48.8,82588.55870687563,ANOMALY,Investigate (no clear reason).,2025-11-23T12:00:49 file=module1.py:58 resp=48.8 msg='OK'
2025-11-23T12:00:50,module2.py,59,52.3,82141.1611171045,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:50 file=module2.py:59 resp=52.3 msg='OK'
2025-11-23T12:00:51,module1.py,60,57.1,82189.24815714076,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:51 file=module1.py:60 resp=57.1 msg='OK'
2025-11-23T12:00:52,module2.py,61,55.3,82182.89308026653,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:52 file=module2.py:61 resp=55.3 msg='OK'
2025-11-23T12:00:53,module1.py,62,58.6,82254.75862148126,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:53 file=module1.py:62 resp=58.6 msg='OK'
2025-11-23T12:00:54,module2.py,63,51.9,82259.04118274065,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:54 file=module2.py:63 resp=51.9 msg='OK'
2025-11-23T12:00:55,module1.py,64,49.3,23348.519290348166,ANOMALY,Investigate (no clear reason).,2025-11-23T12:00:55 file=module1.py:64 resp=49.3 msg='OK'
2025-11-23T12:00:56,module2.py,65,53.6,23374.35579418572,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:56 file=module2.py:65 resp=53.6 msg='OK'
2025-11-23T12:00:57,module1.py,66,55.8,23418.528470093283,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:57 file=module1.py:66 resp=55.8 msg='OK'
2025-11-23T12:00:58,module2.py,67,58.2,23461.34868891987,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:58 file=module2.py:67 resp=58.2 msg='OK'
2025-11-23T12:00:59,module1.py,68,52.1,23426.524793736615,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:59 file=module1.py:68 resp=52.1 msg='OK'
2025-11-23T12:01:00,module2.py,69,57.9,23422.08614945608,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:01:00 file=module2.py:69 resp=57.9 msg='OK'
2025-11-24T12:10:04,moduleC.py,104,220.3,26917.11772140763,DB ISSUE,Inspect DB performance / queries / connections.,Database related
2025-11-24T12:10:05,moduleC.py,105,340.1,35845.303949761175,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:05 file=moduleC.py:105 resp=340.1 msg='CACHE MISS'
2025-11-24T12:10:01,moduleA.py,101,85.4,36186.62869106952,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,36593.24921731174,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,37288.35038771419,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-24T12:10:01,moduleA.py,101,85.4,37559.84890375705,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,37980.052801590966,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,38659.98485368256,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-23T12:00:45,module1.py,54,53.2,38628.34994718967,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:45 file=module1.py:54 resp=53.2 msg='OK'
2025-11-23T12:00:46,module2.py,55,52.7,38610.6776843814,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:46 file=module2.py:55 resp=52.7 msg='OK'
2025-11-23T12:00:47,module1.py,56,50.9,38597.67081594435,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:47 file=module1.py:56 resp=50.9 msg='OK'
2025-11-23T12:00:48,module2.py,57,59.4,38652.47835231608,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:48 file=module2.py:57 resp=59.4 msg='OK'
2025-11-23T12:00:49,module1.py,58,48.8,38643.737096243734,ANOMALY,Investigate (no clear reason).,2025-11-23T12:00:49 file=module1.py:58 resp=48.8 msg='OK'
2025-11-23T12:00:50,module2.py,59,52.3,38594.6557583929,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:50 file=module2.py:59 resp=52.3 msg='OK'
2025-11-23T12:00:51,module1.py,60,57.1,38659.902390930314,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:51 file=module1.py:60 resp=57.1 msg='OK'
2025-11-23T12:00:52,module2.py,61,55.3,38687.75903711182,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:52 file=module2.py:61 resp=55.3 msg='OK'
2025-11-23T12:00:53,module1.py,62,58.6,38705.04831932253,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:53 file=module1.py:62 resp=58.6 msg='OK'
2025-11-23T12:00:54,module2.py,63,51.9,38686.33913744807,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:54 file=module2.py:63 resp=51.9 msg='OK'
2025-11-23T12:00:55,module1.py,64,49.3,38624.06772457001,ANOMALY,Investigate (no clear reason).,2025-11-23T12:00:55 file=module1.py:64 resp=49.3 msg='OK'
2025-11-23T12:00:56,module2.py,65,53.6,38641.557118167,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:56 file=module2.py:65 resp=53.6 msg='OK'
2025-11-23T12:00:57,module1.py,66,55.8,38692.7798250679,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:57 file=module1.py:66 resp=55.8 msg='OK'
2025-11-23T12:00:58,module2.py,67,58.2,38732.345677048506,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:58 file=module2.py:67 resp=58.2 msg='OK'
2025-11-23T12:00:59,module1.py,68,52.1,38710.31664123056,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:59 file=module1.py:68 resp=52.1 msg='OK'
2025-11-23T12:01:00,module2.py,69,57.9,38711.48748069755,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:01:00 file=module2.py:69 resp=57.9 msg='OK'
2025-11-24T12:10:04,moduleC.py,104,220.3,42240.09858900216,DB ISSUE,Inspect DB performance / queries / connections.,Database related
2025-11-24T12:10:05,moduleC.py,105,340.1,51125.49586689173,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:05 file=moduleC.py:105 resp=340.1 msg='CACHE MISS'
2025-11-24T12:10:01,moduleA.py,101,85.4,47904.81607878981,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,39363.09184550044,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,39732.93082501153,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-24T12:10:01,moduleA.py,101,85.4,39634.33725083778,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:01 file=moduleA.py:101 resp=85.4 msg='SLOW RESPONSE'
2025-11-24T12:10:02,moduleA.py,102,92.7,39351.27104781596,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:02 file=moduleA.py:102 resp=92.7 msg='SLOW QUERY'
2025-11-24T12:10:03,moduleB.py,103,110.9,39720.763458102134,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:03 file=moduleB.py:103 resp=110.9 msg='DELAY DETECTED'
2025-11-24T12:10:13,moduleB.py,113,54.7,367447.7657546257,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:13 file=moduleB.py:113 resp=54.7 msg='OK'
2025-11-24T12:10:14,moduleC.py,114,950.7,441217.96054482454,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
2025-11-24T12:10:15,moduleA.py,115,870.2,502889.49028510257,ERROR,Check stacktrace and fix exception cause.,Error/Exception in log
2025-11-24T12:10:16,moduleB.py,116,51.5,502931.3184850104,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:16 file=moduleB.py:116 resp=51.5 msg='OK'
2025-11-24T12:10:17,moduleC.py,117,52.3,502992.2749067161,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:17 file=moduleC.py:117 resp=52.3 msg='OK'
2025-11-24T12:10:18,moduleA.py,118,99.3,503517.3655558406,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:18 file=moduleA.py:118 resp=99.3 msg='SLOW QUERY'
2025-11-24T12:10:19,moduleB.py,119,105.6,504141.96748412127,HIGH RESPONSE,Possible heavy computation or I/O blocking.,2025-11-24T12:10:19 file=moduleB.py:119 resp=105.6 msg='HIGH RESPONSE TIME'
2025-11-24T12:10:20,moduleC.py,120,50.7,504116.1923383474,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:20 file=moduleC.py:120 resp=50.7 msg='OK'
2025-11-24T12:10:21,moduleA.py,121,52.4,504083.7717235221,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:21 file=moduleA.py:121 resp=52.4 msg='OK'
2025-11-24T12:10:22,moduleB.py,122,1200.9,622403.3771412179,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
2025-11-24T12:10:23,moduleC.py,123,1105.8,722543.1041546981,ERROR,Check stacktrace and fix exception cause.,Error/Exception in log
2025-11-24T12:10:24,moduleA.py,124,53.2,722598.3514196347,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:24 file=moduleA.py:124 resp=53.2 msg='OK'
2025-11-24T12:10:25,moduleB.py,125,51.8,722625.2684382698,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:25 file=moduleB.py:125 resp=51.8 msg='OK'
2025-11-24T12:10:26,moduleC.py,126,55.1,722693.0437041507,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:26 file=moduleC.py:126 resp=55.1 msg='OK'
2025-11-24T12:10:24,moduleA.py,124,53.2,722692.0446003426,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:24 file=moduleA.py:124 resp=53.2 msg='OK'
2025-11-24T12:10:25,moduleB.py,125,51.8,722660.2731184907,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:25 file=moduleB.py:125 resp=51.8 msg='OK'
2025-11-24T12:10:26,moduleC.py,126,55.1,722660.8671973732,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-24T12:10:26 file=moduleC.py:126 resp=55.1 msg='OK'
2025-11-23T12:00:25,module1.py,34,52.8,722686.4344865319,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:25 file=module1.py:34 resp=52.8 msg='OK'
2025-11-23T12:00:26,module2.py,35,58.1,722734.1139091388,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:26 file=module2.py:35 resp=58.1 msg='OK'
2025-11-23T12:00:27,module1.py,36,50.9,722732.1493887474,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:27 file=module1.py:36 resp=50.9 msg='OK'
2025-11-23T12:00:28,module2.py,37,53.1,722768.8498223731,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:28 file=module2.py:37 resp=53.1 msg='OK'
2025-11-23T12:00:29,module1.py,38,850.3,781230.6867013345,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
2025-11-23T12:00:30,module2.py,39,50.4,780822.3850279232,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:30 file=module2.py:39 resp=50.4 msg='OK'
2025-11-23T12:00:31,module1.py,40,49.9,780127.4751982114,ANOMALY,Investigate (no clear reason).,2025-11-23T12:00:31 file=module1.py:40 resp=49.9 msg='OK'
2025-11-23T12:00:32,module2.py,41,52.6,779676.2290332515,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:32 file=module2.py:41 resp=52.6 msg='OK'
2025-11-23T12:00:33,module2.py,42,56.8,779724.8246623555,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:33 file=module2.py:42 resp=56.8 msg='OK'
2025-11-23T12:00:34,module1.py,43,58.2,779770.7345845525,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:34 file=module1.py:43 resp=58.2 msg='OK'
2025-11-23T12:00:35,module2.py,44,55.9,779818.9779898538,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:35 file=module2.py:44 resp=55.9 msg='OK'
2025-11-23T12:00:36,module1.py,45,51.4,779453.7626526305,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:36 file=module1.py:45 resp=51.4 msg='OK'
2025-11-23T12:00:37,module2.py,46,49.6,778985.0969336636,ANOMALY,Investigate (no clear reason).,2025-11-23T12:00:37 file=module2.py:46 resp=49.6 msg='OK'
2025-11-23T12:00:38,module1.py,47,53.8,778437.3267685687,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:38 file=module1.py:47 resp=53.8 msg='OK'
2025-11-23T12:00:39,module2.py,48,52.1,778439.4050640278,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:39 file=module2.py:48 resp=52.1 msg='OK'
2025-11-23T12:00:40,module2.py,49,58.9,778478.7971600858,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:40 file=module2.py:49 resp=58.9 msg='OK'
2025-11-23T12:00:41,module1.py,50,51.9,704631.0251945426,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2025-11-23T12:00:41 file=module1.py:50 resp=51.9 msg='OK'
